id,album_id,image,title,description,published,created_at,updated_at
98,26,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/50x50_crop\/zs2EgJB4iLLCwVDb.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/160x120\/zs2EgJB4iLLCwVDb.jpg"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/240x180\/zs2EgJB4iLLCwVDb.jpg"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/300x300_crop\/zs2EgJB4iLLCwVDb.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/640x480\/zs2EgJB4iLLCwVDb.jpg"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/800x600\/zs2EgJB4iLLCwVDb.jpg"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/03\/29\/05\/26\/zs2EgJB4iLLCwVDb.jpg"",""height"":null,""width"":null}}","Operasi Semut di Jakarta International Stadium (JIS)","Operasi Semut dilakukan setiap Sabtu senja pukul 15.00 WIB sampai dengan selesai. 
Sebuah gerakan wahana berlatih menjaga bersih bumi dipijak dengan memindahkan sampah di ruang publik.
Upaya yang dirasa perlu untuk memupuk kepedulian, berani ambil peran memberi contoh menjaga bersih halaman rumah kita.
Sampah yang diambil atau dipindahkan adalah sampah plastik kemasan, campuran, kertas dan puntung rokok. 
Operasi Semut, 26 Maret mengumpulkan 50,56 KG 
Gerakan ini dimotori oleh teman-teman Akamsi (Anak Kampung Sini) seputar kawasan Jakarta Internationap Stadium dan 15 orang dari panggilan terbuka menjadi relawan Pasukan Semut dari partisipasi publik melalui bit.ly/OperasiSemutJIS 
Yuk kolaborasi, ambil peranmu. Berlatih bersama menjadi tuan rumah yang baik yang berani beri contoh.
Terima kasih banyak diucapkan kepada @jakartasadarsampah @dinaslhdki @dkijakarta @jakprogroup @jakartakonsultindo @ptwikagedungid @ptpp_id @jayakonstruksi @viramakarya @b2w_jakut @cleanaction @banten.wastesolution dan masih banyak lagi @kadough.id dan Koperasi Konsumen Maju Bersama Papanggo snack & kuenya enak bisa bikin senyum bahagia pasukan semut 

Foto @fritzdby @duta_erl @irfanbimo_prdn @hendrotalenta

Sumber : jakinstadium
https://www.instagram.com/p/Cboj-m9pPn8/?utm_source=ig_web_copy_link",1,"2022-03-29 06:05:27","2022-03-29 06:05:27"
99,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/50x50_crop\/jhgKEDHauift7be3.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/160x120\/jhgKEDHauift7be3.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/240x180\/jhgKEDHauift7be3.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/300x300_crop\/jhgKEDHauift7be3.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/640x480\/jhgKEDHauift7be3.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/800x600\/jhgKEDHauift7be3.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/05\/jhgKEDHauift7be3.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:33:06","2022-04-19 06:39:23"
100,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/50x50_crop\/0HSUMnFmiSDUcIZS.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/160x120\/0HSUMnFmiSDUcIZS.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/240x180\/0HSUMnFmiSDUcIZS.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/300x300_crop\/0HSUMnFmiSDUcIZS.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/640x480\/0HSUMnFmiSDUcIZS.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/800x600\/0HSUMnFmiSDUcIZS.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/33\/32\/0HSUMnFmiSDUcIZS.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:33:33","2022-04-19 06:39:00"
101,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/50x50_crop\/RhP9Ug07e8cFGyCs.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/160x120\/RhP9Ug07e8cFGyCs.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/240x180\/RhP9Ug07e8cFGyCs.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/300x300_crop\/RhP9Ug07e8cFGyCs.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/640x480\/RhP9Ug07e8cFGyCs.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/800x600\/RhP9Ug07e8cFGyCs.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/06\/RhP9Ug07e8cFGyCs.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:34:06","2022-04-19 06:39:12"
102,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/50x50_crop\/Pt9qp8Vh20tuaGkE.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/160x120\/Pt9qp8Vh20tuaGkE.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/240x180\/Pt9qp8Vh20tuaGkE.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/300x300_crop\/Pt9qp8Vh20tuaGkE.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/640x480\/Pt9qp8Vh20tuaGkE.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/800x600\/Pt9qp8Vh20tuaGkE.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/34\/51\/Pt9qp8Vh20tuaGkE.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:34:52","2022-04-19 06:38:50"
103,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/50x50_crop\/qUCwB7gW2HjMFoAt.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/160x120\/qUCwB7gW2HjMFoAt.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/240x180\/qUCwB7gW2HjMFoAt.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/300x300_crop\/qUCwB7gW2HjMFoAt.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/640x480\/qUCwB7gW2HjMFoAt.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/800x600\/qUCwB7gW2HjMFoAt.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/35\/21\/qUCwB7gW2HjMFoAt.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:35:21","2022-04-19 06:38:41"
104,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/50x50_crop\/bWWTpbBMFNjZKcZQ.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/160x120\/bWWTpbBMFNjZKcZQ.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/240x180\/bWWTpbBMFNjZKcZQ.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/300x300_crop\/bWWTpbBMFNjZKcZQ.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/640x480\/bWWTpbBMFNjZKcZQ.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/800x600\/bWWTpbBMFNjZKcZQ.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/06\/bWWTpbBMFNjZKcZQ.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:36:07","2022-04-19 04:36:07"
105,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/50x50_crop\/Q9UeYkOzPAd1PqY4.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/160x120\/Q9UeYkOzPAd1PqY4.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/240x180\/Q9UeYkOzPAd1PqY4.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/300x300_crop\/Q9UeYkOzPAd1PqY4.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/640x480\/Q9UeYkOzPAd1PqY4.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/800x600\/Q9UeYkOzPAd1PqY4.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/36\/38\/Q9UeYkOzPAd1PqY4.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:36:38","2022-04-19 06:38:26"
106,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/50x50_crop\/u14fBpheb9AQxps0.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/160x120\/u14fBpheb9AQxps0.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/240x180\/u14fBpheb9AQxps0.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/300x300_crop\/u14fBpheb9AQxps0.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/640x480\/u14fBpheb9AQxps0.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/800x600\/u14fBpheb9AQxps0.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/05\/u14fBpheb9AQxps0.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:37:05","2022-04-19 06:38:15"
107,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/50x50_crop\/40uy2VvoAl1MYteh.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/160x120\/40uy2VvoAl1MYteh.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/240x180\/40uy2VvoAl1MYteh.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/300x300_crop\/40uy2VvoAl1MYteh.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/640x480\/40uy2VvoAl1MYteh.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/800x600\/40uy2VvoAl1MYteh.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/25\/40uy2VvoAl1MYteh.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisindo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:37:25","2022-04-19 06:38:07"
108,28,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/50x50_crop\/3SeWk7F8EUbjnlma.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/160x120\/3SeWk7F8EUbjnlma.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/240x180\/3SeWk7F8EUbjnlma.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/300x300_crop\/3SeWk7F8EUbjnlma.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/640x480\/3SeWk7F8EUbjnlma.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/800x600\/3SeWk7F8EUbjnlma.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/19\/37\/48\/3SeWk7F8EUbjnlma.jpg"",""height"":null,""width"":null}}","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo","Plt. Kepala BPBUMD Provinsi DKI Jakarta Bpk. Budi Purnama menghadiri acara Kampung Ramadhan PT Jakarta Tourisndo bertempat di Arcici Sport Center.  Agenda utama acara Kampung Ramadhan adanya pemberian santunan anak yatim dan Pemberian hadiah kepada pemenang lomba hafalan do'a dan hafalan surat pendek Al Qur'an untuk anak-anak.",1,"2022-04-19 04:37:48","2022-04-19 04:37:48"
109,29,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/50x50_crop\/ixAD97iSmVUgqhFf.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/160x120\/ixAD97iSmVUgqhFf.jpg"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/240x180\/ixAD97iSmVUgqhFf.jpg"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/300x300_crop\/ixAD97iSmVUgqhFf.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/640x480\/ixAD97iSmVUgqhFf.jpg"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/800x600\/ixAD97iSmVUgqhFf.jpg"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2022\/04\/29\/11\/40\/ixAD97iSmVUgqhFf.jpg"",""height"":null,""width"":null}}","Acara Santunan Anak Yatim dan Dhuafa BUMD DKI Jakarta, yang di hadiri oleh Gubernur Provinsi DKI Jakarta Bpk. Anies Rasyid Baswedan, Wakil Gubernur Provinsi DKI Jakarta Bpk. Ahmad Riza Patria, Sekda Provinsi DKI Jakarta Bpk. Marullah Matali, Plt. Kepala B",,1,"2022-04-29 02:11:41","2022-06-20 07:02:09"
110,30,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/50x50_crop\/nbpftP7q3gKXET5t.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/160x120\/nbpftP7q3gKXET5t.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/240x180\/nbpftP7q3gKXET5t.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/300x300_crop\/nbpftP7q3gKXET5t.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/640x480\/nbpftP7q3gKXET5t.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/800x600\/nbpftP7q3gKXET5t.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/06\/10\/00\/14\/nbpftP7q3gKXET5t.png"",""height"":null,""width"":null}}","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta (Perumda Pasar Jaya, Perumda Dharma Jaya , PT Food Station Tjipinang Jaya) @KotaMetroLampung 10/6/2022",1,"2022-06-10 10:00:16","2022-06-10 10:00:16"
111,30,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/50x50_crop\/2nB79tyaXnf2Efne.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/160x120\/2nB79tyaXnf2Efne.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/240x180\/2nB79tyaXnf2Efne.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/300x300_crop\/2nB79tyaXnf2Efne.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/640x480\/2nB79tyaXnf2Efne.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/800x600\/2nB79tyaXnf2Efne.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/06\/2nB79tyaXnf2Efne.png"",""height"":null,""width"":null}}","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta (Perumda Pasar Jaya, Perumda Dharma Jaya , PT Food Station Tjipinang Jaya) @KotaMetroLampung 10/6/2022",1,"2022-06-10 10:01:07","2022-06-10 10:01:07"
112,30,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/50x50_crop\/VUonKfN1d7cgt2gU.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/160x120\/VUonKfN1d7cgt2gU.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/240x180\/VUonKfN1d7cgt2gU.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/300x300_crop\/VUonKfN1d7cgt2gU.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/640x480\/VUonKfN1d7cgt2gU.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/800x600\/VUonKfN1d7cgt2gU.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/31\/VUonKfN1d7cgt2gU.png"",""height"":null,""width"":null}}","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta (Perumda Pasar Jaya, Perumda Dharma Jaya , PT Food Station Tjipinang Jaya) @KotaMetroLampung 10/6/2022",1,"2022-06-10 10:01:33","2022-06-10 10:01:33"
113,30,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/50x50_crop\/5BnifZZXvMYwRVke.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/160x120\/5BnifZZXvMYwRVke.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/240x180\/5BnifZZXvMYwRVke.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/300x300_crop\/5BnifZZXvMYwRVke.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/640x480\/5BnifZZXvMYwRVke.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/800x600\/5BnifZZXvMYwRVke.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/06\/10\/01\/56\/5BnifZZXvMYwRVke.png"",""height"":null,""width"":null}}","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta (Perumda Pasar Jaya, Perumda Dharma Jaya , PT Food Station Tjipinang Jaya) @KotaMetroLampung 10/6/2022",1,"2022-06-10 10:01:58","2022-06-10 10:01:58"
114,30,"{""thumbnail"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/50x50_crop\/u9WGKagyPRlPkCps.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/160x120\/u9WGKagyPRlPkCps.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/240x180\/u9WGKagyPRlPkCps.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/300x300_crop\/u9WGKagyPRlPkCps.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/640x480\/u9WGKagyPRlPkCps.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/800x600\/u9WGKagyPRlPkCps.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2022\/06\/10\/02\/16\/u9WGKagyPRlPkCps.png"",""height"":null,""width"":null}}","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta","Penandatangan MoU dan pelepasan pengiriman bahan pangan serta produk UMKM Pemerintah Kota Metro Lampung dengan BUMD DKI Jakarta (Perumda Pasar Jaya, Perumda Dharma Jaya , PT Food Station Tjipinang Jaya) @KotaMetroLampung 10/6/2022",1,"2022-06-10 10:02:18","2022-06-10 10:02:18"
